model,status,lhs,op,rhs,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all
cluster_2_one_at_a_time,ok,final_numeric_grade_z,~,post_redesign,c_post,0.16878129491732188,0.0661653726977447,2.5509006907335827,0.01074449367945518,0.03909954740607252,0.29846304242857125,0.16878129491732188,0.08268551595002385
cluster_2_one_at_a_time,ok,final_numeric_grade_z,~,post_x_cluster_2_z,c_k,0.12299588990276335,0.10753852888676996,1.1437378879551983,0.2527323555709775,-0.08777575366572592,0.3337675334712526,0.12299588990276335,0.07419891782830228
cluster_2_one_at_a_time,ok,olse_q1_mean_z,~~,olse_q1_mean_z,,0.22443689901775069,0.008825557708600957,25.430336124710337,0,0.20713912376541296,0.2417346742700884,0.22443689901775069,0.22458012244476017
cluster_2_one_at_a_time,ok,olse_q2_mean_z,~~,olse_q2_mean_z,,0.32507880980972503,0.012140867798047449,26.775582702745986,0,0.3012831461844899,0.34887447343496014,0.32507880980972503,0.32528627668889465
cluster_2_one_at_a_time,ok,olse_q3_mean_z,~~,olse_q3_mean_z,,0.2713760478864014,0.007246659635068022,37.448433009487424,0,0.2571728559934479,0.2855792397793549,0.2713760478864014,0.2715492366993218
cluster_2_one_at_a_time,ok,olse_q4_mean_z,~~,olse_q4_mean_z,,0.31227499104343676,0.016523734210053705,18.898572627332392,0,0.2798890671016191,0.3446609149852544,0.31227499104343676,0.3124742671965587
cluster_2_one_at_a_time,ok,olse_q5_mean_z,~~,olse_q5_mean_z,,0.2801770232740641,0.013186033543071412,21.248013844260452,0,0.254332872430707,0.30602117411742114,0.2801770232740641,0.28035582034193224
cluster_2_one_at_a_time,ok,final_numeric_grade_z,~~,final_numeric_grade_z,,0.8047688066736757,0.053239118400954084,15.116118201146877,0,0.700422052039142,0.9091155613082094,0.8047688066736757,0.8052824269911548
cluster_2_one_at_a_time,ok,OLSE,~~,OLSE,,1,0,,,1,1,0.9618504046860017,0.9618504046860017
cluster_2_one_at_a_time,ok,post_redesign,~~,post_redesign,,0.23984637826174826,0.006259818193501041,38.31523070602232,0,0.22757736005271764,0.25211539647077885,0.23984637826174826,1
cluster_2_one_at_a_time,ok,post_redesign,~~,post_x_cluster_2_z,,0.0027621385234431104,0.055743952992076164,0.04955046018777571,0.9604806251418652,-0.10649400169691993,0.11201827874380614,0.0027621385234431104,0.009352128038991731
cluster_2_one_at_a_time,ok,post_x_cluster_2_z,~~,post_x_cluster_2_z,,0.36369460342882526,0.1140883155206768,3.1878339317132878,0.0014334283647059465,0.14008561395145674,0.5873035929061938,0.36369460342882526,1
cluster_2_one_at_a_time,ok,olse_q1_mean_z,~1,,,-0.13403143915305815,0.06138029702342963,-2.183623176373628,0.0289899490845833,-0.25433461067935126,-0.013728267626765045,-0.13403143915305815,-0.13407419812132915
cluster_2_one_at_a_time,ok,olse_q2_mean_z,~1,,,-0.12502532677937878,0.06217150645518417,-2.010974703813913,0.04432812871735825,-0.2468792402961392,-0.0031714132626183555,-0.12502532677937878,-0.12506521630210998
cluster_2_one_at_a_time,ok,olse_q3_mean_z,~1,,,-0.1299087330044096,0.05843724089752037,-2.2230469989544277,0.026212630969103534,-0.2444436205194406,-0.015373845489378618,-0.1299087330044096,-0.1299501794603025
cluster_2_one_at_a_time,ok,olse_q4_mean_z,~1,,,-0.12620684600677834,0.05602041656098114,-2.252872323243002,0.02426720039749397,-0.23600484486523254,-0.01640884714832415,-0.12620684600677834,-0.12624710860295682
cluster_2_one_at_a_time,ok,olse_q5_mean_z,~1,,,-0.12912111376183558,0.06135044677983859,-2.104648303951199,0.035321933581038856,-0.24936577988576053,-0.008876447637910637,-0.12912111376183558,-0.12916230699432033
cluster_2_one_at_a_time,ok,final_numeric_grade_z,~1,,,-0.12998386648285828,0.087256390151021615,-1.4896773320313252,0.1363090976324708,-0.30100324859983607,0.0410355156341195,-0.12998386648285828,-0.13002533908053537
cluster_2_one_at_a_time,ok,post_redesign,~1,,,0.399234693877551,0.031061370098421498,12.853093492416152,0,0.33835552717417555,0.46011386058092646,0.399234693877551,0.8151953475398527
